symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,date,time
BTCUSDT,17.70000000,0.092,19246.00400523,19150.20000000,19167.90000000,0.04216300,19167.90000000,0.60000000,19167.91000000,1.80308900,19150.20000000,19570.00000000,19028.97000000,55234.52786400,1063043944.49774182,1607926728368,1608013128368,506656461,507642029,985569,12/15/20,00:18:48
BTCUSDT,17.70000000,0.092,19246.00345258,19150.20000000,19167.90000000,0.12098300,19167.90000000,7.02742100,19167.91000000,0.64888300,19150.20000000,19570.00000000,19028.97000000,55234.92555600,1063051567.95357808,1607926729314,1608013129314,506656467,507642039,985573,12/15/20,00:18:49
BTCUSDT,17.70000000,0.092,19246.00377719,19150.20000000,19167.90000000,0.31299200,19167.90000000,5.68841200,19167.91000000,0.35000000,19150.20000000,19570.00000000,19028.97000000,55234.77387700,1063048666.66883217,1607926730291,1608013130291,506656471,507642043,985573,12/15/20,00:18:50
BTCUSDT,17.70000000,0.092,19246.00342314,19150.21000000,19167.91000000,0.02175000,19167.90000000,5.44863700,19167.91000000,0.05374600,19150.21000000,19570.00000000,19028.97000000,55235.04700200,1063053903.67783758,1607926731316,1608013131316,506656475,507642053,985579,12/15/20,00:18:51
BTCUSDT,17.70000000,0.092,19246.00337497,19150.20000000,19167.90000000,0.01092900,19167.90000000,5.35885200,19167.91000000,0.08561400,19150.20000000,19570.00000000,19028.97000000,55235.11052800,1063055123.63883118,1607926732201,1608013132201,506656479,507642060,985582,12/15/20,00:18:52
BTCUSDT,17.70000000,0.092,19246.00306964,19150.20000000,19167.90000000,0.32049200,19167.90000000,5.00823200,19167.91000000,0.03265000,19150.20000000,19570.00000000,19028.97000000,55235.34375900,1063059595.53839248,1607926733085,1608013133085,506656481,507642064,985584,12/15/20,00:18:53
BTCUSDT,18.81000000,0.098,19246.00998824,19149.09000000,19167.90000000,0.53420000,19167.90000000,4.83558100,19167.91000000,0.13265000,19149.09000000,19570.00000000,19028.97000000,55231.43126000,1062984677.69488421,1607926734164,1608013134164,506656491,507642068,985578,12/15/20,00:18:54
BTCUSDT,18.82000000,0.098,19246.00965918,19149.09000000,19167.91000000,0.02414200,19167.90000000,4.66033600,19167.91000000,0.10850800,19149.09000000,19570.00000000,19028.97000000,55231.66394700,1062989137.81627293,1607926735002,1608013135002,506656491,507642079,985589,12/15/20,00:18:55
BTCUSDT,18.81000000,0.098,19246.00934342,19149.10000000,19167.90000000,0.06011900,19168.29000000,1.13895900,19168.30000000,1.31848700,19149.09000000,19570.00000000,19028.97000000,55231.88862300,1062993444.49286578,1607926736210,1608013136210,506656493,507642085,985593,12/15/20,00:18:56
BTCUSDT,19.67000000,0.103,19246.00809017,19149.09000000,19168.77000000,0.11292600,19168.10000000,5.64071300,19168.11000000,1.95032800,19149.10000000,19570.00000000,19028.97000000,55232.78853800,1063010695.04496455,1607926737223,1608013137223,506656494,507642113,985620,12/15/20,00:18:57
BTCUSDT,18.11000000,0.095,19246.00837073,19150.00000000,19168.10000000,0.12094200,19168.10000000,2.83590300,19168.11000000,1.64076700,19149.99000000,19570.00000000,19028.97000000,55232.65015300,1063008047.18237575,1607926738205,1608013138205,506656499,507642116,985618,12/15/20,00:18:58
BTCUSDT,18.10000000,0.095,19246.00854992,19150.00000000,19168.10000000,0.12094200,19168.10000000,4.38922700,19168.11000000,1.64076700,19150.00000000,19570.00000000,19028.97000000,55232.54706700,1063006073.08548188,1607926739199,1608013139199,506656501,507642116,985616,12/15/20,00:18:59
BTCUSDT,18.86000000,0.098,19246.00853439,19150.00000000,19168.86000000,0.00965600,19168.86000000,2.09731500,19168.87000000,1.84688800,19150.00000000,19570.00000000,19028.97000000,55232.55818600,1063006286.22405085,1607926739913,1608013139913,506656501,507642119,985619,12/15/20,00:19:00
BTCUSDT,17.59000000,0.092,19246.02275026,19150.53000000,19168.11000000,0.09578100,19168.03000000,2.09721500,19168.04000000,1.89888300,19150.52000000,19570.00000000,19028.97000000,55224.20409300,1062846288.33894788,1607926741141,1608013141141,506656566,507642122,985557,12/15/20,00:19:01
BTCUSDT,17.76000000,0.093,19246.02143014,19150.26000000,19168.03000000,0.00527300,19168.03000000,6.23644400,19168.04000000,0.20000000,19150.27000000,19570.00000000,19028.97000000,55225.15209100,1062864460.62592480,1607926742014,1608013142014,506656569,507642128,985560,12/15/20,00:19:02
BTCUSDT,22.11000000,0.115,19246.02255786,19145.91000000,19168.03000000,0.04588800,19168.03000000,1.20721400,19168.04000000,1.93185100,19145.92000000,19570.00000000,19028.97000000,55224.52816300,1062852514.77215896,1607926742937,1608013142937,506656592,507642130,985539,12/15/20,00:19:03
BTCUSDT,22.11000000,0.115,19246.02287457,19145.92000000,19168.03000000,0.05233800,19168.03000000,3.70076400,19168.04000000,1.93185100,19145.92000000,19570.00000000,19028.97000000,55224.35488200,1062849197.29210305,1607926743744,1608013143744,506656601,507642131,985531,12/15/20,00:19:04
BTCUSDT,24.26000000,0.127,19246.02350926,19142.54000000,19168.04000000,0.00058500,19168.03000000,3.70076400,19168.04000000,1.96823600,19143.78000000,19570.00000000,19028.97000000,55224.00674900,1062842532.16702366,1607926744922,1608013144922,506656619,507642132,985514,12/15/20,00:19:05
